tweet_text,class_label
"HELP IS ON ITS WAY! #kiakaha #Kaikoura #eqnz Much praise for all emergency services, NZGovt, civil defence, ministries, volunteers ὤFὄD",rescue_volunteering_or_donation_effort
Watching the tsunami ebb and flow:  #eqnz,other_relevant_information
RT @nzherald: Our thoughts are with everyone effected by the earthquakes that have hit across the country today. #EQNZ,sympathy_and_support
This quake has affected quite a large area. Everyone please stay safe. #eqnz,caution_and_advice
RT @demelzaleslie: 150 aftershocks to date! Geonets Caroline Little on @ninetonoon #RNZ #eqnz,other_relevant_information
"Heart going to everyone affected here in NZ by #eqnz. To everyone blaming it on @realDonaldTrump, as an American I fear you are correct #sry",sympathy_and_support
RT @JodiIhaka: Families in cars and undercover at the top of Hataitai. #eqnz #tsunami evacuation,displaced_people_and_evacuations
"There was a tsunami warning before bc of an earthquake, oh the joys of living in New Zealand",caution_and_advice
Fair play to all the buildings standing. I could barely stand in the quake and I have a brain to make me counteract the earthquake #eqnz,not_humanitarian
RT @NZAustralia: Important post earthquake information from the Ministry of Foreign Affairs and Trade website -  #eq,caution_and_advice
First US Warship Changes Route to Help Earthquake Evacuation in New Zealand,rescue_volunteering_or_donation_effort
@KKandbabyJ we had a massive earthquake in New Zealand today ❤️,other_relevant_information
"BREAKING: In New Zealand, Two people confirmed dead due to ANOTHER Christchurch Earthquake. Tsunamis are possible.",injured_or_dead_people
100% agree @NZDefenceForce has been fantastic this week - helping all New Zealanders see/understand/comprehend the damage:,rescue_volunteering_or_donation_effort
"RT @radionz: RNZ reporter Ian Telfer, in Aramoana, Otago, says evacuations there didnt start until after 3am when the tsunami risk became",displaced_people_and_evacuations
RT @AJEnglish: A 7.8-magnitude earthquake in New Zealand triggered 250 aftershocks and a tsunami.,caution_and_advice
some pictures of our broken roads! What a mess :-/,infrastructure_and_utility_damage
"Published on Nov 13, 2016 A powerful earthquake has hit northeast of Christchurch, a city in New Zealand,",not_humanitarian
RT @RickKiessig: Collapsed house reported. One person rescued. Another voice heard inside; search ongoing. #eqnz,infrastructure_and_utility_damage
Heavy rain &amp; possible severe gale across #NewZealand Monday night to Tuesday. Earthquake clean-up efforts will be,caution_and_advice
Dont know how some people in Auckland felt an earthquake and I didnt! Thoughts with family and friends down in the affected areas #eqnz,sympathy_and_support
This pic = #fortitude &amp; the #humour of my fellow #kiwis despite the devastation #eqnz caused. I hope all affected stay safe! ἟3἟F,sympathy_and_support
NEWS || @NZAirForce NH90s rescue tourists from quake-damaged Kaikoura:  // #earthquake #eqnz #Kaikoura,rescue_volunteering_or_donation_effort
Eeek tsunami warning this morning #earthquake,caution_and_advice
Our thoughts are with our members and wider business community who are working so hard to keep their people safe during recent #eqnz events,sympathy_and_support
Our thoughts are with everyone affected by the Canterbury earthquake last night. A good shake here at Trinity Hill but no damage #eqnz,sympathy_and_support
"Tsunami sirens sounding from New Brighton, family who live there are evacuating. Mass evacuation now happening in Christchurch. #eqnz",displaced_people_and_evacuations
Red Cross are always there in emergencies. Donate to help them do their job!,rescue_volunteering_or_donation_effort
RT @1NewsNZ: Our thoughts are with you at this time - Queen sends message of condolence:,sympathy_and_support
RT @corinneambler: Im headed to New Zealand to help @NZRedCross @hannarosebutler with earthquake response. My NZ no. +64272312770 #eqnz #n,rescue_volunteering_or_donation_effort
RT @SarahLibrarina: If youre on the east coast of #NZ and near the sea its time to move to higher ground #tsunami #eqnz,caution_and_advice
"RT @mikeyardleynz: Civil Defence communications about Tsunami threat has been an epic fail. A hot mess of contradiction, btwn local &amp; natio",other_relevant_information
RT @nzherald: Reports to damage to bridges on state highways near Blenheim #EQNZ,infrastructure_and_utility_damage
Beautiful calm day in Cambridge. Thoughts are wish those suffering today in South Island. #eqnz,sympathy_and_support
OMG. There are some shitbags out there. Looting houses after people evacuate from earthquake. #eqnz @TV3nz @PaulHenryShow,displaced_people_and_evacuations
Breaking News: #Wellington CBD buildings evacuated as fears a high rise building may collapse #eqnz,displaced_people_and_evacuations
Katherine Mansfields home damaged in quake #eqnz @DomPost,infrastructure_and_utility_damage
"What a scary night! I hope all of you, your family and friends are unharmed and largely unaffected by the overnight earthquake. #eqnz",sympathy_and_support
"RT @gingergemmy: Man on @radionz, top of hill nr Kaikoura, 40 odd people up the hill. Crack in road, lot of damage to property, its a bit",infrastructure_and_utility_damage
RT @TheaGood: National monitor says 860 earthquakes recorded in New Zealand since powerful 7.5 magnitude earthquake hit Sunday - @geonet,caution_and_advice
RT @JEONSOMI_INTL: [!!!] New Zealand has been struck by an earthquake of magnitude 7.4! ὡ6 Praying for everyone there to be safe! #PrayForN,sympathy_and_support
#eqnz our tap water here in #wellington is murky. OK to drink @WREMOinfo?,other_relevant_information
On no!!! Just heard that 2 people were killed in last nights #earthquake ὡ5ὡ3 #eqnz,injured_or_dead_people
"7.5 mag earthquake in South Island, tsunami warning for many New Zealand coastal areas  via @nzherald",caution_and_advice
RT @Akld_DHB: We are thinking of everyone affected by the earthquake in the South Island. #EQNZ,sympathy_and_support
Huge seabeds are left exposed after a 7.8 magnitude earthquake in New Zealand lifted them six feet higher,other_relevant_information
RT @votingnz: #NewZealand politicians use neede resources to dispense platitudes to #earthquake victims,not_humanitarian
RT @jamesmaslow: My prayers go out to those affected by the major earthquake in New Zealand today. I cant imagine how scary that must be,sympathy_and_support
Some astonishing images from this quake. What a fragile existence we live. Thoughts with everyone (cows included) effected. #eqnz,sympathy_and_support
"Over 30 aftershocks registered so far this morning, in less than 3hrs since the 4:37am M7.1 off East Cape. #eqnz #earthquake #NewZealand",caution_and_advice
RT @NewshubNZ: Another two aftershocks measuring almost 6 have struck southeast of Seddon  #eqnz,other_relevant_information
5000 homes are still without power in Wellington #eqnz,other_relevant_information
These aftershocks and tsunami warnings have me feeling way too uneasy to get any sleep! #eqnz,not_humanitarian
RT @CivilDefenceWKT: TSUNAMI THREAT ALL EAST COAST OF NEW ZEALAND - IF ON EAST COAST EVACUATE NOW TO HIGHER GROUND,caution_and_advice
"2 killed,homes destroyed,slips block road &amp; rail lines after 7.5 shake, tsunami warning for many coastal areas #eqnz",injured_or_dead_people
situation has changed - tsunami is possible. People near the coast in the south island should move to high ground or inlande #eqnz,caution_and_advice
RT @caity_petersonn: Civil defence warns that first tsunami wave may not be the biggest. Waves could continue to occur for next few hours #,other_relevant_information
RT @WeatherWatchNZ: Just In: Civil Defence (MCDEM) has CANCELLED #all Tsunami Warnings for both land &amp; marine New Zealand wide.,caution_and_advice
"RT @nickisinatwist: To all our friends in New Zealands earthquake areas. When you can, post on FB to say youre OK. Thoughts are with you.",sympathy_and_support
Want to help? Purchase virtual #GuideBiscuits &amp; we will donate actual biscuits to support families in need #eqnz,rescue_volunteering_or_donation_effort
RT @HenryMcMullan: NH90 helicopter saving tourists stranded in Goose Bay - south of Kaikoura. Including a 2month old baby #eqnz,rescue_volunteering_or_donation_effort
Thoughts go out to everyone affected by the earthquake and Tsunami in New Zealand. Ὁ9,sympathy_and_support
Wgtn groceryStores chaos so I remember lessons from #TheWalkingDead scrounging supplies People be like how the f**k u find that water #eqnz,not_humanitarian
Oxfords evacuated vehicles just doubled! Must be the tsunami siren traffic #eqnz,displaced_people_and_evacuations
#nzearthquake ya gotta feel4 #earthquake victims having 2deal with #eqnz . Worse4 accident victims &amp;damaged bodies who hav2deal with @ACCNZ,sympathy_and_support
"Good work, Kiwis to the rescue of Paua. #NewZealand #RescueTeams #Paua #seacreatures #earthquake #Kaikoura",rescue_volunteering_or_donation_effort
Kinda concerning that some modern buildings seem to have the most damage. Were shortcuts made? #Wellington #eqnz,infrastructure_and_utility_damage
Earthquake: What you need to know - Radio New Zealand  #news,other_relevant_information
RT @nzherald: Tsunami waves are arriving along the shorelines in Japan. No tsunami threat to New Zealand  .,other_relevant_information
Am moored in a west coast marina. Just waiting for tsunami warning?!? #EQNZ,caution_and_advice
Magnitude 7.1 earthquake rattles North Island,other_relevant_information
@NZDefenceForce sending 4 helicopters to help evacuate tourists and residents who are stranded in Kaikoura:  #Eqnz,displaced_people_and_evacuations
RT @Tomohawk1989: My thoughts and prays are with the people of New Zealand with the earthquake &amp; possibility of more tsunami &lt;3 please keep,sympathy_and_support
7.5 Magnitude earthquake! Im still shaking &amp; these aftershocks are not helping.weve had about 400 earthquakes since the massive one #eqnz,caution_and_advice
RT @nzherald: John Key says parts of State Highway One may be damaged beyond repair after Mondays quake  #eqnz,infrastructure_and_utility_damage
My thoughts are with those affected by the #earthquake here in #NewZealand this morning. Those #aftershocks look pretty intense. #takecare,sympathy_and_support
hope everyone affected by the earthquake in New Zealand is okay!! #eqnz ἟3἟F,sympathy_and_support
The NORTH ISLAND of #NewZealand gets rocked by a 7 #earthquake A #tsunami WARNING has been issued for the EAST -COAST..No REPORTS of DAMAGE,caution_and_advice
Tsunami sirens being sounded near Christchurch,caution_and_advice
"@whites2016 Anytime up to midday, 7.4 magnitude earthquake offshore",caution_and_advice
@DairyNZ More #earthquake info - crisis priority checklist  &amp; managing stressed people . #eqnz,caution_and_advice
I was kind of enjoying our new-look #eqnz bookshelf. Until it finally collapsed.,not_humanitarian
Over 400 aftershocks since the big one last night. Crazy! #eqnz,other_relevant_information
Several NZ ships and a US destroyer will help move up to 1000 people stranded in quake-hit #Kaikoura  #eqnz,rescue_volunteering_or_donation_effort
RT @torpidkiwi: The 1855 Wellington earthquake had an estimated Magnitude of 8.2” CD site to help kids just soiled my trousers. #eqnz,other_relevant_information
Hope everyones okay.,sympathy_and_support
MT @USPacificFleet: #USNavy #USSSampson concludes #eqNZ relief support to New Zealand -  @usembassynz @NZDefenceForce,rescue_volunteering_or_donation_effort
